,baseSymbol,baseLastPrice,symbolType,strikePrice,expirationDate,daysToExpiration,bidPrice,midpoint,askPrice,lastPrice,volume,openInterest,volumeOpenInterestRatio,volatility,tradeTime,exportedAt,minPrice,maxPrice,finalPrice,firstPrice
741,ENPH,68.86,Call,75.0,2020-08-21,17,4.45,4.6,4.75,4.55,2546,1461,1.74,116.81,2020-08-04 14:56:00,2020-08-04 21:21:34,67.05999755859375,77.7300033569336,73.13999938964844,74.98999786376953
742,DIS,117.67,Call,128.0,2020-08-21,17,0.76,0.78,0.79,0.77,831,400,2.08,36.82,2020-08-04 14:44:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
743,DIS,117.47,Call,122.0,2020-08-21,17,2.01,2.05,2.1,2.05,911,467,1.95,37.58,2020-08-04 14:55:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
744,DIS,117.47,Call,117.0,2020-08-21,17,4.15,4.23,4.3,4.24,1031,678,1.52,39.21,2020-08-04 14:55:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
745,DIS,117.47,Call,127.0,2020-08-21,17,0.88,0.9,0.91,0.91,593,427,1.39,37.7,2020-08-04 14:59:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
746,DIS,117.67,Call,128.0,2020-08-21,17,0.76,0.78,0.79,0.77,831,400,2.08,36.82,2020-08-04 14:44:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
747,DIS,117.47,Call,122.0,2020-08-21,17,2.01,2.05,2.1,2.05,911,467,1.95,37.58,2020-08-04 14:55:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
748,DIS,117.47,Call,117.0,2020-08-21,17,4.15,4.23,4.3,4.24,1031,678,1.52,39.21,2020-08-04 14:55:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
749,DIS,117.47,Call,127.0,2020-08-21,17,0.88,0.9,0.91,0.91,593,427,1.39,37.7,2020-08-04 14:59:00,2020-08-04 21:21:34,123.27999877929688,133.0,127.44000244140625,127.61000061035156
750,KNDI,8.48,Call,13.0,2020-08-21,17,0.5,0.55,0.6,0.55,724,356,2.03,229.09,2020-08-04 14:18:00,2020-08-04 21:21:34,6.940000057220459,10.680000305175781,6.980000019073486,8.710000038146973
751,KNDI,8.48,Call,13.0,2020-08-21,17,0.5,0.55,0.6,0.55,724,356,2.03,229.09,2020-08-04 14:18:00,2020-08-04 21:21:34,6.940000057220459,10.680000305175781,6.980000019073486,8.710000038146973
752,HZNP,60.95,Call,50.0,2020-08-21,17,10.9,11.3,11.7,11.5,500,247,2.02,78.27,2020-08-04 13:17:00,2020-08-04 21:21:34,69.19999694824219,78.93000030517578,75.3499984741211,76.37999725341797
753,HZNP,60.95,Call,50.0,2020-08-21,17,10.9,11.3,11.7,11.5,500,247,2.02,78.27,2020-08-04 13:17:00,2020-08-04 21:21:34,69.19999694824219,78.93000030517578,75.3499984741211,76.37999725341797
754,SRNE,11.73,Put,10.0,2020-08-21,17,1.35,1.45,1.55,1.45,2881,1433,2.01,224.63,2020-08-04 14:55:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
755,SRNE,11.73,Put,10.0,2020-08-21,17,1.35,1.45,1.55,1.45,2881,1433,2.01,224.63,2020-08-04 14:55:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
756,SRNE,10.92,Put,9.0,2020-08-21,17,0.8,0.85,0.9,0.8,2127,1565,1.36,199.76,2020-08-04 15:11:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
757,SRNE,10.92,Call,15.0,2020-08-21,17,1.15,1.2,1.25,1.21,18884,14603,1.29,236.95,2020-08-04 15:11:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
758,SRNE,11.73,Put,10.0,2020-08-21,17,1.35,1.45,1.55,1.45,2881,1433,2.01,224.63,2020-08-04 14:55:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
759,SRNE,11.73,Put,10.0,2020-08-21,17,1.35,1.45,1.55,1.45,2881,1433,2.01,224.63,2020-08-04 14:55:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
760,SRNE,10.92,Put,9.0,2020-08-21,17,0.8,0.85,0.9,0.8,2127,1565,1.36,199.76,2020-08-04 15:11:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
761,SRNE,10.92,Call,15.0,2020-08-21,17,1.15,1.2,1.25,1.21,18884,14603,1.29,236.95,2020-08-04 15:11:00,2020-08-04 21:21:34,9.930000305175781,19.389999389648438,10.039999961853027,13.789999961853027
762,BAX,81.32,Put,78.0,2020-08-28,24,0.9,1.03,1.15,0.95,1080,541,2.0,26.75,2020-08-04 14:46:00,2020-08-04 21:21:34,78.68000030517578,86.88999938964844,86.2699966430664,80.45999908447266
763,BAX,81.0,Put,78.0,2020-08-28,24,0.9,1.03,1.15,0.95,1080,541,2.0,26.75,2020-08-04 14:46:00,2020-08-04 21:21:34,78.68000030517578,86.88999938964844,86.2699966430664,80.45999908447266
764,BAX,81.32,Put,78.0,2020-08-28,24,0.9,1.03,1.15,0.95,1080,541,2.0,26.75,2020-08-04 14:46:00,2020-08-04 21:21:34,78.68000030517578,86.88999938964844,86.2699966430664,80.45999908447266
765,BAX,81.0,Put,78.0,2020-08-28,24,0.9,1.03,1.15,0.95,1080,541,2.0,26.75,2020-08-04 14:46:00,2020-08-04 21:21:34,78.68000030517578,86.88999938964844,86.2699966430664,80.45999908447266
766,KR,35.27,Call,35.0,2020-08-28,24,0.94,0.97,0.99,1.0,1224,655,1.87,22.81,2020-08-04 14:35:00,2020-08-04 21:21:34,34.150001525878906,36.88999938964844,35.29999923706055,35.09000015258789
767,KR,35.27,Call,35.0,2020-08-28,24,0.94,0.97,0.99,1.0,1224,655,1.87,22.81,2020-08-04 14:35:00,2020-08-04 21:21:34,34.150001525878906,36.88999938964844,35.29999923706055,35.09000015258789
768,IQ,22.38,Call,26.0,2020-08-21,17,0.43,0.44,0.45,0.51,574,314,1.83,84.51,2020-08-04 13:14:00,2020-08-04 21:21:34,18.200000762939453,23.045000076293945,19.020000457763672,22.770000457763672
769,IQ,22.38,Call,26.0,2020-08-21,17,0.43,0.44,0.45,0.51,574,314,1.83,84.51,2020-08-04 13:14:00,2020-08-04 21:21:34,18.200000762939453,23.045000076293945,19.020000457763672,22.770000457763672
770,MTG,8.23,Put,8.0,2020-08-21,17,0.35,0.4,0.45,0.4,1101,607,1.81,73.49,2020-08-04 14:49:00,2020-08-04 21:21:34,8.149999618530273,9.529999732971191,8.619999885559082,8.460000038146973
771,MTG,8.23,Put,8.0,2020-08-21,17,0.35,0.4,0.45,0.4,1101,607,1.81,73.49,2020-08-04 14:49:00,2020-08-04 21:21:34,8.149999618530273,9.529999732971191,8.619999885559082,8.460000038146973
772,XSPA,4.29,Put,5.0,2020-08-21,17,1.45,1.48,1.5,1.52,1107,612,1.81,281.58,2020-08-04 15:01:00,2020-08-04 21:21:34,2.6600000858306885,4.360000133514404,2.700000047683716,4.28000020980835
773,XSPA,4.29,Put,5.0,2020-08-21,17,1.45,1.48,1.5,1.52,1107,612,1.81,281.58,2020-08-04 15:01:00,2020-08-04 21:21:34,2.6600000858306885,4.360000133514404,2.700000047683716,4.28000020980835
774,NIO,13.27,Call,14.0,2020-08-28,24,1.51,1.54,1.57,1.58,3218,1811,1.78,137.94,2020-08-04 14:57:00,2020-08-04 21:21:34,12.539999961853027,20.969999313354492,18.5,13.920000076293945
775,NIO,13.27,Call,14.0,2020-08-28,24,1.51,1.54,1.57,1.58,3218,1811,1.78,137.94,2020-08-04 14:57:00,2020-08-04 21:21:34,12.539999961853027,20.969999313354492,18.5,13.920000076293945
776,TRVN,2.75,Put,2.5,2020-08-21,17,0.65,0.68,0.7,0.7,3996,2269,1.76,375.73,2020-08-04 14:55:00,2020-08-04 21:21:34,1.5199999809265137,3.680000066757202,1.5700000524520874,2.630000114440918
777,TRVN,2.75,Call,7.5,2020-08-21,17,0.15,0.2,0.25,0.15,1977,1296,1.53,354.17,2020-08-04 14:53:00,2020-08-04 21:21:34,1.5199999809265137,3.680000066757202,1.5700000524520874,2.630000114440918
778,TRVN,2.75,Put,2.5,2020-08-21,17,0.65,0.68,0.7,0.7,3996,2269,1.76,375.73,2020-08-04 14:55:00,2020-08-04 21:21:34,1.5199999809265137,3.680000066757202,1.5700000524520874,2.630000114440918
779,TRVN,2.75,Call,7.5,2020-08-21,17,0.15,0.2,0.25,0.15,1977,1296,1.53,354.17,2020-08-04 14:53:00,2020-08-04 21:21:34,1.5199999809265137,3.680000066757202,1.5700000524520874,2.630000114440918
780,XLNX,107.49,Call,107.0,2020-08-21,17,3.2,3.25,3.3,3.36,623,356,1.75,33.63,2020-08-04 15:03:00,2020-08-04 21:21:34,100.5,109.13999938964844,102.0,107.56999969482422
781,XLNX,107.49,Call,107.0,2020-08-21,17,3.2,3.25,3.3,3.36,623,356,1.75,33.63,2020-08-04 15:03:00,2020-08-04 21:21:34,100.5,109.13999938964844,102.0,107.56999969482422
782,WH,45.89,Call,47.5,2020-08-21,17,1.2,1.33,1.45,1.2,1357,774,1.75,48.8,2020-08-04 14:54:00,2020-08-04 21:21:34,46.0,51.97999954223633,50.290000915527344,46.40999984741211
783,WH,45.89,Call,47.5,2020-08-21,17,1.2,1.33,1.45,1.2,1357,774,1.75,48.8,2020-08-04 14:54:00,2020-08-04 21:21:34,46.0,51.97999954223633,50.290000915527344,46.40999984741211
784,AG,13.78,Call,13.5,2020-08-21,17,1.05,1.07,1.09,1.15,2092,1193,1.75,84.26,2020-08-04 14:21:00,2020-08-04 21:21:34,11.319999694824219,14.569999694824219,11.550000190734863,13.8100004196167
785,AG,13.78,Call,13.5,2020-08-21,17,1.05,1.07,1.09,1.15,2092,1193,1.75,84.26,2020-08-04 14:21:00,2020-08-04 21:21:34,11.319999694824219,14.569999694824219,11.550000190734863,13.8100004196167
786,CVS,64.97,Call,69.0,2020-08-21,17,0.54,0.55,0.57,0.56,760,448,1.7,33.58,2020-08-04 14:58:00,2020-08-04 21:21:34,63.43000030517578,67.16999816894531,63.939998626708984,64.4000015258789
787,CVS,64.97,Call,67.0,2020-08-21,17,1.05,1.07,1.09,1.12,1471,1096,1.34,34.46,2020-08-04 14:53:00,2020-08-04 21:21:34,63.43000030517578,67.16999816894531,63.939998626708984,64.4000015258789
788,CVS,64.97,Call,69.0,2020-08-21,17,0.54,0.55,0.57,0.56,760,448,1.7,33.58,2020-08-04 14:58:00,2020-08-04 21:21:34,63.43000030517578,67.16999816894531,63.939998626708984,64.4000015258789
789,CVS,64.97,Call,67.0,2020-08-21,17,1.05,1.07,1.09,1.12,1471,1096,1.34,34.46,2020-08-04 14:53:00,2020-08-04 21:21:34,63.43000030517578,67.16999816894531,63.939998626708984,64.4000015258789
790,ORCL,55.56,Call,56.0,2020-08-21,17,0.84,0.86,0.88,0.85,1168,690,1.69,21.5,2020-08-04 15:03:00,2020-08-04 21:21:34,53.65999984741211,56.93000030517578,55.189998626708984,55.5
791,ORCL,55.56,Call,56.0,2020-08-21,17,0.84,0.86,0.88,0.85,1168,690,1.69,21.5,2020-08-04 15:03:00,2020-08-04 21:21:34,53.65999984741211,56.93000030517578,55.189998626708984,55.5
792,BMY,58.94,Put,59.0,2020-08-21,17,2.21,2.25,2.28,2.17,614,383,1.6,42.79,2020-08-04 13:44:00,2020-08-04 21:21:34,59.40999984741211,64.2699966430664,62.189998626708984,59.689998626708984
793,BMY,58.94,Put,59.0,2020-08-21,17,2.21,2.25,2.28,2.17,614,383,1.6,42.79,2020-08-04 13:44:00,2020-08-04 21:21:34,59.40999984741211,64.2699966430664,62.189998626708984,59.689998626708984
794,ABB,25.48,Call,26.0,2020-08-21,17,0.25,0.3,0.35,0.37,556,352,1.58,26.38,2020-08-04 12:29:00,2020-08-04 21:21:34,25.770000457763672,26.65999984741211,26.0,25.950000762939453
795,ABB,25.48,Call,26.0,2020-08-21,17,0.25,0.3,0.35,0.37,556,352,1.58,26.38,2020-08-04 12:29:00,2020-08-04 21:21:34,25.770000457763672,26.65999984741211,26.0,25.950000762939453
796,UBER,32.34,Put,32.5,2020-08-21,17,1.92,1.94,1.95,1.9,657,427,1.54,65.75,2020-08-04 14:59:00,2020-08-04 21:21:34,28.479999542236328,34.79499816894531,30.829999923706055,33.20000076293945
797,UBER,32.34,Put,32.5,2020-08-21,17,1.92,1.94,1.95,1.9,657,427,1.54,65.75,2020-08-04 14:59:00,2020-08-04 21:21:34,28.479999542236328,34.79499816894531,30.829999923706055,33.20000076293945
798,AMCX,24.21,Put,22.5,2020-08-21,17,0.5,0.58,0.65,0.55,538,352,1.53,59.83,2020-08-04 14:46:00,2020-08-04 21:21:34,22.639999389648438,26.290000915527344,24.510000228881836,22.690000534057617
799,AMCX,24.21,Put,22.5,2020-08-21,17,0.5,0.58,0.65,0.55,538,352,1.53,59.83,2020-08-04 14:46:00,2020-08-04 21:21:34,22.639999389648438,26.290000915527344,24.510000228881836,22.690000534057617
800,PM,76.89,Put,75.0,2020-08-21,17,0.92,0.95,0.97,0.83,580,379,1.53,24.35,2020-08-04 13:21:00,2020-08-04 21:21:34,76.25,80.05999755859375,78.05999755859375,76.95999908447266
801,PM,76.89,Put,75.0,2020-08-21,17,0.92,0.95,0.97,0.83,580,379,1.53,24.35,2020-08-04 13:21:00,2020-08-04 21:21:34,76.25,80.05999755859375,78.05999755859375,76.95999908447266
802,NKLA,38.53,Call,42.0,2020-08-21,17,3.5,3.65,3.8,3.6,642,420,1.53,144.19,2020-08-04 14:59:00,2020-08-04 21:21:34,32.150001525878906,47.45000076293945,39.369998931884766,35.029998779296875
803,NKLA,38.53,Call,42.0,2020-08-21,17,3.5,3.65,3.8,3.6,642,420,1.53,144.19,2020-08-04 14:59:00,2020-08-04 21:21:34,32.150001525878906,47.45000076293945,39.369998931884766,35.029998779296875
804,KMI,14.31,Call,14.5,2020-08-21,17,0.32,0.33,0.34,0.32,9877,6470,1.53,32.98,2020-08-04 14:43:00,2020-08-04 21:21:34,13.880000114440918,14.819999694824219,14.109999656677246,14.4399995803833
805,KMI,14.31,Call,14.5,2020-08-21,17,0.32,0.33,0.34,0.32,9877,6470,1.53,32.98,2020-08-04 14:43:00,2020-08-04 21:21:34,13.880000114440918,14.819999694824219,14.109999656677246,14.4399995803833
806,WEN,23.58,Call,27.0,2020-08-21,17,0.1,0.15,0.2,0.12,528,355,1.49,48.29,2020-08-04 14:22:00,2020-08-04 21:21:34,20.889999389648438,23.889999389648438,21.790000915527344,22.389999389648438
807,WEN,23.58,Call,27.0,2020-08-21,17,0.1,0.15,0.2,0.12,528,355,1.49,48.29,2020-08-04 14:22:00,2020-08-04 21:21:34,20.889999389648438,23.889999389648438,21.790000915527344,22.389999389648438
808,PAYC,283.77,Call,320.0,2020-08-21,17,3.0,3.4,3.8,3.43,584,391,1.49,58.8,2020-08-04 14:59:00,2020-08-04 21:21:34,282.0,309.3299865722656,293.42999267578125,302.04998779296875
809,PAYC,283.77,Call,340.0,2020-08-21,17,1.15,1.4,1.65,1.41,525,357,1.47,59.66,2020-08-04 14:41:00,2020-08-04 21:21:34,282.0,309.3299865722656,293.42999267578125,302.04998779296875
810,PAYC,283.77,Call,320.0,2020-08-21,17,3.0,3.4,3.8,3.43,584,391,1.49,58.8,2020-08-04 14:59:00,2020-08-04 21:21:34,282.0,309.3299865722656,293.42999267578125,302.04998779296875
811,PAYC,283.77,Call,340.0,2020-08-21,17,1.15,1.4,1.65,1.41,525,357,1.47,59.66,2020-08-04 14:41:00,2020-08-04 21:21:34,282.0,309.3299865722656,293.42999267578125,302.04998779296875
812,INTC,48.57,Call,50.5,2020-08-21,17,0.47,0.48,0.48,0.5,606,411,1.47,28.21,2020-08-04 14:52:00,2020-08-04 21:21:34,47.70000076293945,50.20000076293945,49.279998779296875,48.91999816894531
813,INTC,48.57,Call,50.5,2020-08-21,17,0.47,0.48,0.48,0.5,606,411,1.47,28.21,2020-08-04 14:52:00,2020-08-04 21:21:34,47.70000076293945,50.20000076293945,49.279998779296875,48.91999816894531
814,PBI,4.82,Put,4.0,2020-08-21,17,0.2,0.23,0.25,0.2,1116,761,1.47,134.94,2020-08-04 15:04:00,2020-08-04 21:21:34,4.840000152587891,7.159999847412109,5.960000038146973,5.420000076293945
815,PBI,4.82,Put,4.0,2020-08-21,17,0.2,0.23,0.25,0.2,1116,761,1.47,134.94,2020-08-04 15:04:00,2020-08-04 21:21:34,4.840000152587891,7.159999847412109,5.960000038146973,5.420000076293945
816,PTON,69.09,Put,55.0,2020-08-21,17,0.61,0.66,0.7,0.64,1955,1334,1.47,88.43,2020-08-04 14:44:00,2020-08-04 21:21:34,62.5,72.5,69.3499984741211,71.20999908447266
817,PTON,69.09,Put,55.0,2020-08-21,17,0.61,0.66,0.7,0.64,1955,1334,1.47,88.43,2020-08-04 14:44:00,2020-08-04 21:21:34,62.5,72.5,69.3499984741211,71.20999908447266
818,SQ,134.11,Put,110.0,2020-08-21,17,1.2,1.21,1.22,1.22,3467,2374,1.46,78.08,2020-08-04 14:51:00,2020-08-04 21:21:34,135.02999877929688,159.47000122070312,155.10000610351562,146.5500030517578
819,SQ,134.12,Put,110.0,2020-08-21,17,1.16,1.18,1.2,1.15,3470,2374,1.46,77.76,2020-08-04 15:10:00,2020-08-04 21:21:34,135.02999877929688,159.47000122070312,155.10000610351562,146.5500030517578
820,SQ,134.11,Put,110.0,2020-08-21,17,1.2,1.21,1.22,1.22,3467,2374,1.46,78.08,2020-08-04 14:51:00,2020-08-04 21:21:34,135.02999877929688,159.47000122070312,155.10000610351562,146.5500030517578
821,SQ,134.12,Put,110.0,2020-08-21,17,1.16,1.18,1.2,1.15,3470,2374,1.46,77.76,2020-08-04 15:10:00,2020-08-04 21:21:34,135.02999877929688,159.47000122070312,155.10000610351562,146.5500030517578
822,COST,337.12,Put,330.0,2020-08-21,17,2.83,2.89,2.94,2.85,589,405,1.45,20.19,2020-08-04 14:59:00,2020-08-04 21:21:34,331.79998779296875,345.8399963378906,344.6099853515625,339.9700012207031
823,COST,337.12,Put,330.0,2020-08-21,17,2.83,2.89,2.94,2.85,589,405,1.45,20.19,2020-08-04 14:59:00,2020-08-04 21:21:34,331.79998779296875,345.8399963378906,344.6099853515625,339.9700012207031
824,COST,337.12,Put,330.0,2020-08-21,17,2.83,2.89,2.94,2.85,589,405,1.45,20.19,2020-08-04 14:59:00,2020-08-04 21:21:34,331.79998779296875,345.8399963378906,344.6099853515625,339.9700012207031
825,COST,337.12,Put,330.0,2020-08-21,17,2.83,2.89,2.94,2.85,589,405,1.45,20.19,2020-08-04 14:59:00,2020-08-04 21:21:34,331.79998779296875,345.8399963378906,344.6099853515625,339.9700012207031
826,CHGG,82.93,Put,80.0,2020-08-21,17,2.85,3.03,3.2,3.2,1165,804,1.45,64.05,2020-08-04 14:48:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
827,CHGG,82.93,Put,80.0,2020-08-21,17,2.85,3.03,3.2,3.2,1165,804,1.45,64.05,2020-08-04 14:48:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
828,CHGG,82.93,Call,85.0,2020-08-21,17,3.6,3.7,3.8,3.6,6142,4915,1.25,63.63,2020-08-04 14:56:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
829,CHGG,82.93,Put,80.0,2020-08-21,17,2.85,3.03,3.2,3.2,1165,804,1.45,64.05,2020-08-04 14:48:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
830,CHGG,82.93,Put,80.0,2020-08-21,17,2.85,3.03,3.2,3.2,1165,804,1.45,64.05,2020-08-04 14:48:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
831,CHGG,82.93,Call,85.0,2020-08-21,17,3.6,3.7,3.8,3.6,6142,4915,1.25,63.63,2020-08-04 14:56:00,2020-08-04 21:21:34,73.93000030517578,89.81999969482422,77.79000091552734,85.11000061035156
832,SAVE,16.64,Call,17.5,2020-08-21,17,0.85,0.88,0.9,0.86,9362,6470,1.45,86.57,2020-08-04 14:53:00,2020-08-04 21:21:34,16.399999618530273,19.549999237060547,16.979999542236328,17.149999618530273
833,SAVE,16.53,Call,17.5,2020-08-21,17,0.85,0.88,0.9,0.89,9390,6470,1.45,87.5,2020-08-04 15:07:00,2020-08-04 21:21:34,16.399999618530273,19.549999237060547,16.979999542236328,17.149999618530273
834,SAVE,16.64,Call,17.5,2020-08-21,17,0.85,0.88,0.9,0.86,9362,6470,1.45,86.57,2020-08-04 14:53:00,2020-08-04 21:21:34,16.399999618530273,19.549999237060547,16.979999542236328,17.149999618530273
835,SAVE,16.53,Call,17.5,2020-08-21,17,0.85,0.88,0.9,0.89,9390,6470,1.45,87.5,2020-08-04 15:07:00,2020-08-04 21:21:34,16.399999618530273,19.549999237060547,16.979999542236328,17.149999618530273
836,AVGO,325.6,Call,350.0,2020-08-21,17,1.35,1.38,1.4,1.4,1535,1069,1.44,29.89,2020-08-04 14:52:00,2020-08-04 21:21:34,321.4800109863281,335.8800048828125,330.0199890136719,329.5400085449219
837,AVGO,325.6,Call,350.0,2020-08-21,17,1.4,1.45,1.5,1.41,1539,1069,1.44,29.15,2020-08-04 15:09:00,2020-08-04 21:21:34,321.4800109863281,335.8800048828125,330.0199890136719,329.5400085449219
838,AVGO,325.6,Call,350.0,2020-08-21,17,1.35,1.38,1.4,1.4,1535,1069,1.44,29.89,2020-08-04 14:52:00,2020-08-04 21:21:34,321.4800109863281,335.8800048828125,330.0199890136719,329.5400085449219
839,AVGO,325.6,Call,350.0,2020-08-21,17,1.4,1.45,1.5,1.41,1539,1069,1.44,29.15,2020-08-04 15:09:00,2020-08-04 21:21:34,321.4800109863281,335.8800048828125,330.0199890136719,329.5400085449219
840,CGC,18.98,Call,18.5,2020-08-21,17,1.72,1.76,1.8,1.75,707,496,1.43,90.78,2020-08-04 14:50:00,2020-08-04 21:21:34,15.960000038146973,19.459999084472656,16.020000457763672,19.209999084472656
841,CGC,18.98,Call,18.5,2020-08-21,17,1.78,1.84,1.89,1.75,707,496,1.43,90.03,2020-08-04 14:50:00,2020-08-04 21:21:34,15.960000038146973,19.459999084472656,16.020000457763672,19.209999084472656
842,CGC,18.98,Call,18.5,2020-08-21,17,1.72,1.76,1.8,1.75,707,496,1.43,90.78,2020-08-04 14:50:00,2020-08-04 21:21:34,15.960000038146973,19.459999084472656,16.020000457763672,19.209999084472656
843,CGC,18.98,Call,18.5,2020-08-21,17,1.78,1.84,1.89,1.75,707,496,1.43,90.03,2020-08-04 14:50:00,2020-08-04 21:21:34,15.960000038146973,19.459999084472656,16.020000457763672,19.209999084472656
844,ALBO,25.0,Put,12.5,2020-08-21,17,0.0,0.5,1.0,0.5,1500,1087,1.38,255.99,2020-08-04 15:00:00,2020-08-04 21:21:34,22.780000686645508,29.290000915527344,29.010000228881836,24.18000030517578
845,ALBO,25.0,Put,12.5,2020-08-21,17,0.0,0.5,1.0,0.5,1500,1087,1.38,255.99,2020-08-04 15:00:00,2020-08-04 21:21:34,22.780000686645508,29.290000915527344,29.010000228881836,24.18000030517578
846,QCOM,109.83,Call,115.0,2020-08-21,17,1.59,1.62,1.64,1.55,2908,2200,1.32,35.64,2020-08-04 14:53:00,2020-08-04 21:21:34,104.73999786376953,116.25,113.0,111.38999938964844
847,QCOM,109.83,Call,115.0,2020-08-21,17,1.59,1.62,1.64,1.55,2908,2200,1.32,35.64,2020-08-04 14:53:00,2020-08-04 21:21:34,104.73999786376953,116.25,113.0,111.38999938964844
848,VAR,174.88,Call,180.0,2020-08-21,17,0.3,0.4,0.5,0.35,1187,930,1.28,12.43,2020-08-04 14:47:00,2020-08-04 21:21:34,172.60000610351562,175.27000427246094,172.75,173.50999450683594
849,VAR,174.88,Call,180.0,2020-08-21,17,0.3,0.4,0.5,0.35,1187,930,1.28,12.43,2020-08-04 14:47:00,2020-08-04 21:21:34,172.60000610351562,175.27000427246094,172.75,173.50999450683594
850,NIO,13.27,Call,18.0,2020-08-21,17,0.5,0.51,0.51,0.49,5211,4066,1.28,152.93,2020-08-04 14:55:00,2020-08-04 21:21:34,12.539999961853027,15.449999809265137,14.119999885559082,13.920000076293945
851,NIO,13.27,Call,18.0,2020-08-21,17,0.5,0.51,0.51,0.49,5211,4066,1.28,152.93,2020-08-04 14:55:00,2020-08-04 21:21:34,12.539999961853027,15.449999809265137,14.119999885559082,13.920000076293945
852,NFLX,504.92,Call,505.0,2020-08-21,17,17.55,17.7,17.85,17.54,692,546,1.27,38.85,2020-08-04 14:57:00,2020-08-04 21:21:34,466.54998779296875,510.82000732421875,492.30999755859375,502.1099853515625
853,NFLX,504.92,Call,505.0,2020-08-21,17,17.55,17.7,17.85,17.54,692,546,1.27,38.85,2020-08-04 14:57:00,2020-08-04 21:21:34,466.54998779296875,510.82000732421875,492.30999755859375,502.1099853515625
854,GME,4.52,Call,5.0,2020-08-21,17,0.28,0.3,0.32,0.29,3450,2710,1.27,119.52,2020-08-04 15:06:00,2020-08-04 21:21:34,4.059999942779541,5.599999904632568,5.03000020980835,4.630000114440918
855,GME,4.52,Call,5.0,2020-08-21,17,0.28,0.3,0.32,0.29,3450,2710,1.27,119.52,2020-08-04 15:06:00,2020-08-04 21:21:34,4.059999942779541,5.599999904632568,5.03000020980835,4.630000114440918
856,HOME,13.27,Call,14.0,2020-08-21,17,0.85,0.93,1.0,0.88,581,461,1.26,99.48,2020-08-04 14:57:00,2020-08-04 21:21:34,13.40999984741211,19.579999923706055,19.31999969482422,14.65999984741211
857,HOME,13.27,Call,14.0,2020-08-21,17,0.85,0.93,1.0,0.88,581,461,1.26,99.48,2020-08-04 14:57:00,2020-08-04 21:21:34,13.40999984741211,19.579999923706055,19.31999969482422,14.65999984741211
858,UPWK,17.08,Put,17.5,2020-08-21,17,1.95,2.0,2.05,2.0,690,550,1.25,120.79,2020-08-04 14:58:00,2020-08-04 21:21:34,13.720000267028809,16.829999923706055,15.449999809265137,15.09000015258789
859,UPWK,17.08,Put,17.5,2020-08-21,17,1.95,2.0,2.05,2.0,690,550,1.25,120.79,2020-08-04 14:58:00,2020-08-04 21:21:34,13.720000267028809,16.829999923706055,15.449999809265137,15.09000015258789
860,VALE,11.29,Put,10.5,2020-08-28,24,0.18,0.32,0.47,0.23,1147,917,1.25,48.57,2020-08-04 13:30:00,2020-08-04 21:21:34,10.800000190734863,11.949999809265137,11.300000190734863,11.760000228881836
861,VALE,11.29,Put,10.5,2020-08-28,24,0.18,0.32,0.47,0.23,1147,917,1.25,48.57,2020-08-04 13:30:00,2020-08-04 21:21:34,10.800000190734863,11.949999809265137,11.300000190734863,11.760000228881836
862,ULTA,195.86,Call,210.0,2020-08-21,17,2.85,3.08,3.3,3.2,3646,2933,1.24,46.99,2020-08-04 14:35:00,2020-08-04 21:21:34,198.11000061035156,229.0,214.0,201.9600067138672
863,ULTA,195.86,Call,210.0,2020-08-21,17,2.85,3.08,3.3,3.2,3646,2933,1.24,46.99,2020-08-04 14:35:00,2020-08-04 21:21:34,198.11000061035156,229.0,214.0,201.9600067138672
